,ID,Nome,Nascimento,CNS,CPF,UNIDADE,data_atendimento,condicao_saude
7981,850,Breno Rodrigues,1990-07-03,09621843570,951.438.270-60,Unidade de saude Gabriela,2023-06-10,ferida vascular
7982,851,Dr. Isaac Lopes,2003-07-30,14765809366,210.983.657-12,Unidade de saude Gabriela,"04 February, 2024",diabetes
7983,851,Dr. Isaac Lopes,2003-07-30,14765809366,210.983.657-12,Unidade de saude Gabriela,2023-12-14 22:31:42.741528,diabetes
7984,851,Dr. Isaac Lopes,2003-07-30,14765809366,210.983.657-12,Unidade de saude Gabriela,2023-05-03 01:40:57.775393,ferida vascular
7985,851,Dr. Isaac Lopes,2003-07-30,14765809366,210.983.657-12,Unidade de saude Gabriela,2023-10-08 06:42:23.657444,ferida vascular
7986,851,Dr. Isaac Lopes,2003-07-30,14765809366,210.983.657-12,Unidade de saude Gabriela,2024-01-24 15:05:30.771564,hipertensao
7987,851,Dr. Isaac Lopes,2003-07-30,14765809366,210.983.657-12,Unidade de saude Gabriela,2023-08-19 10:51:08.961929,ferida vascular
7988,851,Dr. Isaac Lopes,2003-07-30,14765809366,210.983.657-12,Unidade de saude Gabriela,2023-09-04 08:36:25.354628,hipertensao
7989,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2023-07-07 01:56:41.554223,dengue
7990,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2023-12-19 20:25:25.156393,ferida vascular
7991,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2024-03-04 08:52:30.929647,hipertensao
7992,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2024-03-25 20:09:59.420941,hipertensao
7993,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2024-03-30 14:39:51.964336,diabetes
7994,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2024-01-10 21:22:49.007153,ferida vascular
7995,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2024-03-08 13:07:22.972167,hipertensao
7996,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2023-12-23 15:45:23.698441,ferida vascular
7997,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2023-09-02 22:51:16.546708,diabetes
7998,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2023-05-20 06:29:31.900709,ferida vascular
7999,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2023-06-24,diabetes
8000,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2023-10-30 02:36:06.035243,ferida vascular
8001,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2024-03-25 04:07:33.272946,dengue
8002,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2023-09-26 07:06:42.365514,hipertensao
8003,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2024-02-11 04:06:44.670800,ferida vascular
8004,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2023-08-03 01:44:05.650942,hipertensao
8005,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2023-11-17 23:36:23.343640,diabetes
8006,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,2024-03-09 20:05:21.856979,hipertensao
8007,852,Luiz Henrique Nascimento,1976-12-04,02457619343,793.465.280-10,Unidade de saude Mariane,"31 October, 2023",hipertensao
8008,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2023-08-27 07:00:32.436160,hipertensao
8009,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2023-08-26,ferida vascular
8010,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,"24 May, 2023",hipertensao
8011,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2024-04-07 15:48:56.966221,dengue
8012,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2023-11-28 00:14:04.846488,hipertensao
8013,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2023-06-07 03:56:15.646298,dengue
8014,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2023-08-11 00:25:01.533960,dengue
8015,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2024-01-10 19:39:49.960195,dengue
8016,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2023-05-10 15:33:52.892892,diabetes
8017,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2023-09-23 09:45:28.396251,diabetes
8018,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2023-08-03 01:32:58.140693,diabetes
8019,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2024-02-28 00:44:09.485042,diabetes
8020,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2024-04-17 11:16:12.409071,diabetes
8021,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2023-12-01,dengue
8022,853,Lavínia Lima,1983-10-04,85692103702,830.915.764-93,Unidade de saude Maria,2023-07-23 09:26:48.974433,dengue
8023,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2024-01-10 09:43:48.536616,hipertensao
8024,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2023-12-06 17:23:24.703092,ferida vascular
8025,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2023-11-19 05:49:59.853094,diabetes
8026,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2023-11-13 04:00:20.202390,ferida vascular
8027,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2023-07-02,diabetes
8028,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,"18 September, 2023",diabetes
8029,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2023-12-14 16:21:04.951315,dengue
8030,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2024-04-08 02:12:46.536810,ferida vascular
8031,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2023-06-01 20:37:28.957112,dengue
8032,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2023-05-09 04:27:40.061720,hipertensao
8033,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2023-07-12 23:45:07.940500,hipertensao
8034,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2023-08-30 03:33:05.965929,hipertensao
8035,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2023-07-04 20:21:31.542816,dengue
8036,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2024-03-27 13:24:13.588128,hipertensao
8037,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2023-11-17 10:49:13.934784,dengue
8038,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2023-06-24 10:55:56.822669,ferida vascular
8039,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,2023-12-03 07:05:20.621647,dengue
8040,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,"06 August, 2023",hipertensao
8041,854,Maria Vitória Nunes,2007-08-22,20975368400,791.846.205-01,Unidade de saude Milena,"01 August, 2023",diabetes
8042,855,Nina Rezende,1994-03-09,59418327619,028.564.317-71,Unidade de saude Milena,2023-08-11,diabetes
8043,855,Nina Rezende,1994-03-09,59418327619,028.564.317-71,Unidade de saude Milena,2023-04-30 09:07:03.078744,diabetes
8044,855,Nina Rezende,1994-03-09,59418327619,028.564.317-71,Unidade de saude Milena,"25 November, 2023",ferida vascular
8045,855,Nina Rezende,1994-03-09,59418327619,028.564.317-71,Unidade de saude Milena,2023-06-14 11:44:38.274244,ferida vascular
8046,856,Sr. João Guilherme Rezende,1990-10-25,26049518351,104.278.936-31,Unidade de saude Mariane,2024-02-08 00:37:48.735044,dengue
8047,857,Maria Alice Campos,2008-11-14,29351786021,194.823.756-37,Unidade de saude Daniela,2023-07-11 15:00:24.250896,diabetes
8048,857,Maria Alice Campos,2008-11-14,29351786021,194.823.756-37,Unidade de saude Daniela,2023-08-25 20:17:57.142293,diabetes
8049,857,Maria Alice Campos,2008-11-14,29351786021,194.823.756-37,Unidade de saude Daniela,2023-09-12 01:36:49.959661,diabetes
8050,857,Maria Alice Campos,2008-11-14,29351786021,194.823.756-37,Unidade de saude Daniela,2023-06-24 05:31:22.327554,diabetes
8051,857,Maria Alice Campos,2008-11-14,29351786021,194.823.756-37,Unidade de saude Daniela,2023-04-27 20:08:39.821380,hipertensao
8052,857,Maria Alice Campos,2008-11-14,29351786021,194.823.756-37,Unidade de saude Daniela,2024-03-23 09:38:50.819263,hipertensao
8053,857,Maria Alice Campos,2008-11-14,29351786021,194.823.756-37,Unidade de saude Daniela,2023-07-31 11:24:48.087546,ferida vascular
8054,857,Maria Alice Campos,2008-11-14,29351786021,194.823.756-37,Unidade de saude Daniela,2024-04-03 19:40:23.319671,ferida vascular
8055,857,Maria Alice Campos,2008-11-14,29351786021,194.823.756-37,Unidade de saude Daniela,2024-01-01 12:35:24.521507,diabetes
8056,857,Maria Alice Campos,2008-11-14,29351786021,194.823.756-37,Unidade de saude Daniela,"27 December, 2023",ferida vascular
8057,857,Maria Alice Campos,2008-11-14,29351786021,194.823.756-37,Unidade de saude Daniela,2023-10-04,dengue
8058,857,Maria Alice Campos,2008-11-14,29351786021,194.823.756-37,Unidade de saude Daniela,2023-10-16,dengue
8059,857,Maria Alice Campos,2008-11-14,29351786021,194.823.756-37,Unidade de saude Daniela,2023-07-06,hipertensao
8060,858,Gabriela Pires,1974-12-24,17894632546,567.824.301-26,Unidade de saude Cecília,2023-12-12 13:08:07.522116,hipertensao
8061,858,Gabriela Pires,1974-12-24,17894632546,567.824.301-26,Unidade de saude Cecília,2024-03-31 12:02:29.472566,ferida vascular
8062,858,Gabriela Pires,1974-12-24,17894632546,567.824.301-26,Unidade de saude Cecília,2023-10-16 21:29:35.323809,diabetes
8063,858,Gabriela Pires,1974-12-24,17894632546,567.824.301-26,Unidade de saude Cecília,2023-12-12 18:23:49.236665,hipertensao
8064,858,Gabriela Pires,1974-12-24,17894632546,567.824.301-26,Unidade de saude Cecília,2023-12-14 16:25:55.515039,ferida vascular
8065,858,Gabriela Pires,1974-12-24,17894632546,567.824.301-26,Unidade de saude Cecília,2024-02-18 07:13:26.965318,dengue
8066,859,Noah Jesus,1996-04-20,63419028750,106.753.928-02,Unidade de saude Cecília,"19 August, 2023",hipertensao
8067,859,Noah Jesus,1996-04-20,63419028750,106.753.928-02,Unidade de saude Cecília,2023-10-24 10:07:21.077060,diabetes
8068,859,Noah Jesus,1996-04-20,63419028750,106.753.928-02,Unidade de saude Cecília,2024-01-14 09:21:09.245572,dengue
8069,859,Noah Jesus,1996-04-20,63419028750,106.753.928-02,Unidade de saude Cecília,2023-10-09 02:42:06.027895,diabetes
8070,859,Noah Jesus,1996-04-20,63419028750,106.753.928-02,Unidade de saude Cecília,2024-04-05 19:22:39.918958,ferida vascular
8071,860,Marcela Pereira,2005-09-11,43098257105,724.368.910-87,Unidade de saude Daniela,2024-02-19 08:12:05.865756,diabetes
8072,860,Marcela Pereira,2005-09-11,43098257105,724.368.910-87,Unidade de saude Daniela,2023-10-12 05:05:21.712461,ferida vascular
8073,860,Marcela Pereira,2005-09-11,43098257105,724.368.910-87,Unidade de saude Daniela,2023-05-22,dengue
8074,860,Marcela Pereira,2005-09-11,43098257105,724.368.910-87,Unidade de saude Daniela,2024-03-01,hipertensao
8075,860,Marcela Pereira,2005-09-11,43098257105,724.368.910-87,Unidade de saude Daniela,2023-11-28 06:39:56.736538,diabetes
8076,861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2024-04-12 17:33:46.318559,diabetes
8077,861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-06-07 16:31:42.721960,hipertensao
8078,861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-11-17 11:36:00.630484,dengue
8079,861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-12-02 06:42:52.224250,hipertensao
8080,861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-09-11 01:45:28.544141,ferida vascular
8081,861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2024-01-08 09:33:35.314924,hipertensao
8082,861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,"21 June, 2023",ferida vascular
8083,861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-09-18 11:00:46.404424,dengue
8084,861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,"30 May, 2023",ferida vascular
8085,861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-07-15 10:57:00.265119,hipertensao
8086,861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-12-22 00:27:35.517543,hipertensao
8087,862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-08-23 19:10:41.830826,dengue
8088,862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,"22 October, 2023",diabetes
8089,862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-05-04,hipertensao
8090,862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-06-27 06:11:04.883920,hipertensao
8091,862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2024-03-16 09:02:05.067767,diabetes
8092,862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-09-18 21:36:44.711975,hipertensao
8093,862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-12-30 02:19:44.504931,diabetes
8094,862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-06-09,ferida vascular
8095,862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-11-12 12:13:41.854698,diabetes
8096,863,Marcelo Costa,2000-12-26,61582074976,257.948.301-23,Unidade de saude Daniela,2023-11-21 19:26:11.235039,hipertensao
8097,863,Marcelo Costa,2000-12-26,61582074976,257.948.301-23,Unidade de saude Daniela,"23 May, 2023",diabetes
8098,863,Marcelo Costa,2000-12-26,61582074976,257.948.301-23,Unidade de saude Daniela,2023-07-07 06:30:30.512544,hipertensao
8099,863,Marcelo Costa,2000-12-26,61582074976,257.948.301-23,Unidade de saude Daniela,"23 March, 2024",hipertensao
8100,863,Marcelo Costa,2000-12-26,61582074976,257.948.301-23,Unidade de saude Daniela,2023-08-31 18:37:23.875527,ferida vascular
8101,863,Marcelo Costa,2000-12-26,61582074976,257.948.301-23,Unidade de saude Daniela,2024-01-27 19:36:02.516831,ferida vascular
8102,865,Alana da Luz,2005-12-07,94182670396,219.436.087-50,Unidade de saude Daniela,2023-08-19 12:00:04.999407,dengue
8103,865,Alana da Luz,2005-12-07,94182670396,219.436.087-50,Unidade de saude Daniela,2023-08-10 17:38:49.773855,dengue
8104,865,Alana da Luz,2005-12-07,94182670396,219.436.087-50,Unidade de saude Daniela,"24 June, 2023",dengue
8105,866,Ryan Castro,1979-03-19,40875623107,496.053.872-47,Unidade de saude Cecília,2023-10-31,ferida vascular
8106,866,Ryan Castro,1979-03-19,40875623107,496.053.872-47,Unidade de saude Cecília,2024-04-04,hipertensao
8107,866,Ryan Castro,1979-03-19,40875623107,496.053.872-47,Unidade de saude Cecília,2023-10-02 18:56:32.878787,diabetes
8108,866,Ryan Castro,1979-03-19,40875623107,496.053.872-47,Unidade de saude Cecília,"10 August, 2023",hipertensao
8109,866,Ryan Castro,1979-03-19,40875623107,496.053.872-47,Unidade de saude Cecília,2023-12-31,diabetes
8110,866,Ryan Castro,1979-03-19,40875623107,496.053.872-47,Unidade de saude Cecília,2023-06-06 10:24:29.906858,dengue
8111,867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-08-09 20:00:03.890833,diabetes
8112,867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-08-29 22:39:15.299467,dengue
8113,867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-09-24,hipertensao
8114,867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-05-30,diabetes
8115,867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2024-03-21 20:29:16.026282,hipertensao
8116,867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-11-29 11:31:20.691687,dengue
8117,867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-11-08 03:07:55.897940,diabetes
8118,867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2024-01-25 22:29:18.322208,hipertensao
8119,867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2024-02-04 17:14:02.072889,ferida vascular
8120,867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-06-24,diabetes
8121,867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2024-01-22 18:10:58.443847,dengue
8122,867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-07-05 04:46:23.042851,diabetes
8123,867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2024-03-23 19:58:31.794541,ferida vascular
8124,868,Rebeca da Paz,1993-12-03,89462753083,748.625.310-08,Unidade de saude Mariane,2024-03-21 02:10:19.504808,diabetes
8125,868,Rebeca da Paz,1993-12-03,89462753083,748.625.310-08,Unidade de saude Mariane,"14 January, 2024",hipertensao
8126,868,Rebeca da Paz,1993-12-03,89462753083,748.625.310-08,Unidade de saude Mariane,2024-04-12 02:05:16.096161,ferida vascular
8127,868,Rebeca da Paz,1993-12-03,89462753083,748.625.310-08,Unidade de saude Mariane,2024-04-09 05:51:23.625193,ferida vascular
8128,868,Rebeca da Paz,1993-12-03,89462753083,748.625.310-08,Unidade de saude Mariane,2024-01-24 21:24:12.632373,dengue
8129,868,Rebeca da Paz,1993-12-03,89462753083,748.625.310-08,Unidade de saude Mariane,2023-12-20 08:30:29.803865,hipertensao
8130,869,Theo Pereira,1981-09-23,65902743125,129.065.378-02,Unidade de saude Cecília,2024-01-07 12:34:06.755925,ferida vascular
8131,869,Theo Pereira,1981-09-23,65902743125,129.065.378-02,Unidade de saude Cecília,2023-10-28 11:18:36.815996,diabetes
8132,869,Theo Pereira,1981-09-23,65902743125,129.065.378-02,Unidade de saude Cecília,2024-03-08 20:59:42.343050,dengue
8133,869,Theo Pereira,1981-09-23,65902743125,129.065.378-02,Unidade de saude Cecília,2023-09-05 14:50:55.155116,ferida vascular
8134,869,Theo Pereira,1981-09-23,65902743125,129.065.378-02,Unidade de saude Cecília,2023-09-12 00:13:40.267609,dengue
8135,870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,"30 December, 2023",diabetes
8136,870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2023-06-28 12:51:55.483351,ferida vascular
8137,870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2023-06-30 21:48:13.319722,diabetes
8138,870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2024-02-03 00:07:57.837887,diabetes
8139,870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2023-10-26 22:24:40.510282,dengue
8140,870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2023-10-13 17:05:53.875121,dengue
8141,870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2023-08-09 17:14:42.868061,ferida vascular
8142,870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2024-02-14 00:19:55.598282,ferida vascular
8143,870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2023-10-15 10:36:53.136304,diabetes
8144,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-10-12 09:58:26.434587,ferida vascular
8145,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-05-16 18:25:14.409946,ferida vascular
8146,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2024-03-13 19:25:48.804201,hipertensao
8147,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,"07 November, 2023",hipertensao
8148,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-11-20,hipertensao
8149,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-10-04 17:04:03.440323,diabetes
8150,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-10-05 17:29:35.203122,hipertensao
8151,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2024-01-18,hipertensao
8152,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-06-27 03:47:19.475218,diabetes
8153,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2024-02-19 18:38:50.781363,dengue
8154,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-05-13 15:41:13.140098,diabetes
8155,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-10-13 07:25:26.231880,ferida vascular
8156,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2024-02-02 01:55:39.758793,ferida vascular
8157,871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-05-05 01:00:42.377845,hipertensao
8158,872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2024-01-06 19:49:56.179285,diabetes
8159,872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,"29 July, 2023",dengue
8160,872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2023-08-05 21:55:41.866525,ferida vascular
8161,872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2023-07-18 11:28:15.113489,hipertensao
8162,872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2023-11-10 11:13:17.088085,dengue
8163,872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2023-11-01 21:13:17.331346,hipertensao
8164,872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2023-08-22 06:09:51.726110,diabetes
8165,872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2024-04-10 09:33:16.837108,ferida vascular
8166,872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2023-09-13 12:22:21.080456,hipertensao
8167,872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2024-03-20 21:31:11.602718,hipertensao
8168,872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,"24 October, 2023",ferida vascular
8169,874,Vicente Ferreira,1994-12-16,10385294689,427.560.981-67,Unidade de saude Maria,2023-06-06 19:51:15.076825,dengue
8170,875,Valentina Castro,1987-11-19,32760419525,051.264.798-49,Unidade de saude Daniela,2024-02-19 04:42:19.206438,ferida vascular
8171,875,Valentina Castro,1987-11-19,32760419525,051.264.798-49,Unidade de saude Daniela,2023-06-03 23:19:28.227605,dengue
8172,876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,"24 November, 2023",hipertensao
8173,876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2024-04-11 06:24:57.345808,ferida vascular
8174,876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2023-11-25 14:57:21.956124,ferida vascular
8175,876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2024-02-01 16:59:22.310728,ferida vascular
8176,876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2023-11-16 09:33:55.518227,diabetes
8177,876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2023-11-29 06:07:43.833975,dengue
8178,876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2023-06-22 14:50:18.674537,dengue
8179,876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2023-06-14 02:43:50.216126,hipertensao
8180,877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2024-03-14 22:52:29.555052,ferida vascular
8181,877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2024-01-12 05:19:27.544564,diabetes
8182,877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2023-07-25 03:20:37.492978,dengue
8183,877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2024-04-15 11:05:11.037157,ferida vascular
8184,877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2024-04-07 05:53:04.120073,ferida vascular
8185,877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2024-01-08 02:44:28.860806,ferida vascular
8186,877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2023-09-04 07:20:44.830376,diabetes
